scorer,qrels_variant,threshold,pruning_percent,pipeline,metric,n_queries,mean_full,mean_pruned,mean_diff_pruned_minus_full,lower_bound_relative,lower_bound_absolute,upper_bound_absolute,ci95_low,ci95_high,p_noninferiority,t_noninferiority,df_noninferiority,p_upper_test,t_upper_test,df_upper_test,passes_pruning_tost_p_lt_0.05,margin_respected_by_mean,margin_respected_by_ci
metadata_qualt5_ATTFUS_ck5,test-2019_test-2020,0.45,45.0,BM25,nDCG@10,97,0.4873823836823968,0.477645627600737,-0.009736756081659751,-0.05,-0.02436911918411984,1000000.0,-0.04276174132337393,0.023288229160054432,0.19066702294729065,0.8794859705893698,96.0,0.0,-60105532.71500249,96.0,False,True,False
metadata_qualt5_ATTFUS_ck5,test-2019_test-2020,0.45,45.0,SPLADE,R@100,97,0.4689618970534333,0.37631650908149217,-0.09264538797194113,-0.05,-0.023448094852671665,1000000.0,-0.11899250348415594,-0.06629827245972633,0.9999994683000084,-5.213304704208841,96.0,0.0,-75339727.20886277,96.0,False,False,False
metadata_qualt5_ATTFUS_ck5,test-2019_test-2020,0.45,45.0,SPLADE,RR@10,97,0.8618106692848961,0.8671207658321062,0.005310096547209949,-0.05,-0.04309053346424481,1000000.0,-0.019788009162638377,0.030408202257058273,0.00011509105867680177,3.827957868679152,96.0,0.0,-79089008.70601025,96.0,True,True,True
metadata_qualt5_ATTFUS_ck5,test-2019_test-2020,0.45,45.0,SPLADE,nDCG@10,97,0.5903063303445052,0.5663547252664968,-0.023951605078008382,-0.05,-0.029515316517225262,1000000.0,-0.04413706750323672,-0.0037661426527800454,0.29278279413731073,0.5471204814673074,96.0,0.0,-98337324.02353545,96.0,False,True,False
metadata_qualt5_ATTFUS_ck5,test-2019_test-2020,0.45,45.0,TAS-B,R@100,97,0.553444309695361,0.43308298991874106,-0.12036131977661993,-0.05,-0.02767221548476805,1000000.0,-0.1467952586788347,-0.09392738087440516,0.9999999997906835,-6.960234664602825,96.0,0.0,-75092272.77059485,96.0,False,False,False
metadata_qualt5_ATTFUS_ck5,test-2019_test-2020,0.45,45.0,TAS-B,RR@10,97,0.9354933726067747,0.9378988708885617,0.0024054982817869413,-0.05,-0.04677466863033874,1000000.0,-0.01080132230461088,0.015612318868184764,2.6884587517341425e-11,7.391776023639679,96.0,0.0,-150299937.35210943,96.0,True,True,True
metadata_qualt5_ATTFUS_ck5,test-2019_test-2020,0.45,45.0,TAS-B,nDCG@10,97,0.697936757957595,0.6573965506610457,-0.04054020729654954,-0.05,-0.03489683789787975,1000000.0,-0.06154104076692128,-0.01953937382617779,0.7025077899965846,-0.5334073876800022,96.0,0.0,-94519314.90257926,96.0,False,False,False
metadata_qualt5_ATTFUS_ck5,test-2019_test-2020,0.6,60.0,BM25,R@100,97,0.4769567428702133,0.3441207812669643,-0.132835961603249,-0.05,-0.023847837143510665,1000000.0,-0.1684337488303126,-0.09723817437618544,0.9999999876865182,-6.077336094399042,96.0,0.0,-55761459.62519866,96.0,False,False,False
metadata_qualt5_ATTFUS_ck5,test-2019_test-2020,0.6,60.0,BM25,RR@10,97,0.7986786123384061,0.7808419243986255,-0.01783668793978072,-0.05,-0.039933930616920306,1000000.0,-0.08743091780474525,0.05175754192518382,0.26500990959296805,0.6302631716354019,96.0,0.0,-28522254.658009432,96.0,False,True,False
metadata_qualt5_ATTFUS_ck5,test-2019_test-2020,0.6,60.0,BM25,nDCG@10,97,0.4873823836823968,0.4577304031407517,-0.029651980541645043,-0.05,-0.02436911918411984,1000000.0,-0.06769267894271674,0.008388717859426666,0.6083001294265551,-0.2756625760158377,96.0,0.0,-52180544.88541704,96.0,False,False,False
metadata_qualt5_ATTFUS_ck5,test-2019_test-2020,0.6,60.0,SPLADE,R@100,97,0.4689618970534333,0.31848350654803304,-0.15047839050540013,-0.05,-0.023448094852671665,1000000.0,-0.18348613873780745,-0.11747064227299281,0.9999999999918242,-7.63921071453904,96.0,0.0,-60136928.94928793,96.0,False,False,False
metadata_qualt5_ATTFUS_ck5,test-2019_test-2020,0.6,60.0,SPLADE,RR@10,97,0.8618106692848961,0.8334192439862542,-0.028391425298641793,-0.05,-0.04309053346424481,1000000.0,-0.0727454879390134,0.015962637341729816,0.2561103764107091,0.6578314897283333,96.0,0.0,-44753157.8782773,96.0,False,True,False
metadata_qualt5_ATTFUS_ck5,test-2019_test-2020,0.6,60.0,SPLADE,nDCG@10,97,0.5903063303445052,0.5335436083130276,-0.05676272203147754,-0.05,-0.029515316517225262,1000000.0,-0.08851107860322703,-0.025014365459728044,0.9541520408879428,-1.7035739268419754,96.0,0.0,-62522430.71915166,96.0,False,False,False
metadata_qualt5_ATTFUS_ck5,test-2019_test-2020,0.6,60.0,TAS-B,R@100,97,0.553444309695361,0.36566818789563377,-0.18777612179972727,-0.05,-0.02767221548476805,1000000.0,-0.2206049430038251,-0.15494730059562944,0.9999999999999997,-9.68063215776863,96.0,0.0,-60464695.6990311,96.0,False,False,False
metadata_qualt5_ATTFUS_ck5,test-2019_test-2020,0.6,60.0,TAS-B,RR@10,97,0.9354933726067747,0.9286205203730977,-0.0068728522336769775,-0.05,-0.04677466863033874,1000000.0,-0.03657407358229769,0.022828369114943736,0.004494928758921574,2.666707830607205,96.0,0.0,-66831740.75148605,96.0,True,True,True
metadata_qualt5_ATTFUS_ck5,test-2019_test-2020,0.6,60.0,TAS-B,nDCG@10,97,0.697936757957595,0.6177782342345906,-0.08015852372300455,-0.05,-0.03489683789787975,1000000.0,-0.11071597771772819,-0.04960106972828092,0.9979449533488934,-2.940157785783853,96.0,0.0,-64959092.17394807,96.0,False,False,False
metadata_qualt5_CONCAT,test-2019_test-2020,0.15,15.0,BM25,R@100,97,0.4769567428702133,0.4601251459546861,-0.016831596915527196,-0.05,-0.023847837143510665,1000000.0,-0.032899163016344324,-0.0007640308147100691,0.19411054475839684,0.8667850930933296,96.0,0.0,-123539827.53122307,96.0,False,True,False
metadata_qualt5_CONCAT,test-2019_test-2020,0.15,15.0,BM25,RR@10,97,0.7986786123384061,0.8077605956471936,0.009081983308787435,-0.05,-0.039933930616920306,1000000.0,-0.045652542536644115,0.06381650915421899,0.039318528621773305,1.7775950125638198,96.0,0.0,-36265670.7597861,96.0,True,True,False
metadata_qualt5_CONCAT,test-2019_test-2020,0.15,15.0,BM25,nDCG@10,97,0.4873823836823968,0.5011157823513975,0.01373339866900093,-0.05,-0.02436911918411984,1000000.0,-0.011095577746154632,0.03856237508415649,0.0014963533562002008,3.0461545777662056,96.0,0.0,-79946279.34234159,96.0,True,True,True
metadata_qualt5_CONCAT,test-2019_test-2020,0.15,15.0,SPLADE,R@100,97,0.4689618970534333,0.4483838750476525,-0.020578022005780735,-0.05,-0.023448094852671665,1000000.0,-0.03264709340548817,-0.008508950606073299,0.31898575398472745,0.47203710918205,96.0,0.0,-164468689.1508643,96.0,False,True,False
metadata_qualt5_CONCAT,test-2019_test-2020,0.15,15.0,SPLADE,RR@10,97,0.8618106692848961,0.8584601538209785,-0.0033505154639175277,-0.05,-0.04309053346424481,1000000.0,-0.015394485011972972,0.008693454084137917,1.4258040647179434e-09,6.549610737212967,96.0,0.0,-164811469.36329016,96.0,True,True,True
metadata_qualt5_CONCAT,test-2019_test-2020,0.15,15.0,SPLADE,nDCG@10,97,0.5903063303445052,0.5844754073693023,-0.005830922975202837,-0.05,-0.029515316517225262,1000000.0,-0.015650370147007826,0.0039885241966021515,3.0586761145937646e-06,4.787759309305313,96.0,0.0,-202148276.6163131,96.0,True,True,True
metadata_qualt5_CONCAT,test-2019_test-2020,0.15,15.0,TAS-B,R@100,97,0.553444309695361,0.5253312046062732,-0.028113105089087684,-0.05,-0.02767221548476805,1000000.0,-0.03998453186859369,-0.016241678309581682,0.5293066255232742,-0.07371977808113245,96.0,0.0,-167206891.3200752,96.0,False,False,False
metadata_qualt5_CONCAT,test-2019_test-2020,0.15,15.0,TAS-B,RR@10,97,0.9354933726067747,0.9396170839469808,0.004123711340206186,-0.05,-0.04677466863033874,1000000.0,-0.006331679236566049,0.01457910191697842,3.9356384821734694e-16,9.663195744052903,96.0,0.0,-189852716.5264749,96.0,True,True,True
metadata_qualt5_CONCAT,test-2019_test-2020,0.15,15.0,TAS-B,nDCG@10,97,0.697936757957595,0.6952674598940813,-0.0026692980635138236,-0.05,-0.03489683789787975,1000000.0,-0.012860302390010308,0.007521706262982661,4.980487012774662e-09,6.277218507712051,96.0,0.0,-194778085.9702511,96.0,True,True,True
metadata_qualt5_CONCAT,test-2019_test-2020,0.3,30.0,BM25,R@100,97,0.4769567428702133,0.43341929560149417,-0.04353744726871917,-0.05,-0.023847837143510665,1000000.0,-0.066218374009518,-0.02085652052792035,0.9559632231655418,-1.7231909280142872,96.0,0.0,-87517781.81892125,96.0,False,False,False
metadata_qualt5_CONCAT,test-2019_test-2020,0.3,30.0,BM25,RR@10,97,0.7986786123384061,0.8086769759450172,0.009998363606611032,-0.05,-0.039933930616920306,1000000.0,-0.051330645447277834,0.0713273726604999,0.05467542085562258,1.6161164545373607,96.0,0.0,-32366156.282424975,96.0,False,True,False
metadata_qualt5_CONCAT,test-2019_test-2020,0.3,30.0,BM25,nDCG@10,97,0.4873823836823968,0.4942041072410183,0.006821723558621603,-0.05,-0.02436911918411984,1000000.0,-0.0235224802498023,0.037165927367045506,0.02202994649695781,2.040367705762147,96.0,0.0,-65415599.978238665,96.0,True,True,True
metadata_qualt5_CONCAT,test-2019_test-2020,0.3,30.0,SPLADE,R@100,97,0.4689618970534333,0.41625263598219553,-0.05270926107123763,-0.05,-0.023448094852671665,1000000.0,-0.0722038050961688,-0.033214717046306456,0.9981713266161124,-2.9794467522130166,96.0,0.0,-101822561.92396797,96.0,False,False,False
metadata_qualt5_CONCAT,test-2019_test-2020,0.3,30.0,SPLADE,RR@10,97,0.8618106692848961,0.8679103256422844,0.006099656357388315,-0.05,-0.04309053346424481,1000000.0,-0.010484760207508027,0.022684072922284658,2.8767165620165825e-08,5.887560451408912,96.0,0.0,-119689727.50146928,96.0,True,True,True
metadata_qualt5_CONCAT,test-2019_test-2020,0.3,30.0,SPLADE,nDCG@10,97,0.5903063303445052,0.5744519310216225,-0.015854399322882698,-0.05,-0.029515316517225262,1000000.0,-0.0315954553770226,-0.0001133432687427903,0.04408375010893596,1.7226738929477736,96.0,0.0,-126102361.63155644,96.0,True,True,False
metadata_qualt5_CONCAT,test-2019_test-2020,0.3,30.0,TAS-B,R@100,97,0.553444309695361,0.4855796169301493,-0.06786469276521168,-0.05,-0.02767221548476805,1000000.0,-0.08762992980895272,-0.04809945572147063,0.9999454432128655,-4.0364523160885355,96.0,0.0,-100428061.74540383,96.0,False,False,False
metadata_qualt5_CONCAT,test-2019_test-2020,0.3,30.0,TAS-B,RR@10,97,0.9354933726067747,0.9396170839469808,0.004123711340206186,-0.05,-0.04677466863033874,1000000.0,-0.006331679236566049,0.01457910191697842,3.9356384821734694e-16,9.663195744052903,96.0,0.0,-189852716.5264749,96.0,True,True,True
metadata_qualt5_CONCAT,test-2019_test-2020,0.3,30.0,TAS-B,nDCG@10,97,0.697936757957595,0.6757949144549205,-0.022141843502674566,-0.05,-0.03489683789787975,1000000.0,-0.038078112691312074,-0.006205574314037062,0.057704518995007684,1.5887321849583413,96.0,0.0,-124557657.25252156,96.0,False,True,False
metadata_qualt5_CONCAT,test-2019_test-2020,0.45,45.0,BM25,R@100,97,0.4769567428702133,0.39243624812461897,-0.08452049474559438,-0.05,-0.023847837143510665,1000000.0,-0.11517955439466167,-0.05386143509652709,0.9999193612554851,-3.928178974096263,96.0,0.0,-64743814.78178381,96.0,False,False,False
metadata_qualt5_CONCAT,test-2019_test-2020,0.45,45.0,BM25,RR@10,97,0.7986786123384061,0.8051832760595646,0.006504663721158571,-0.05,-0.039933930616920306,1000000.0,-0.0542255422076243,0.06723486964994144,0.06616817712283979,1.517858861185771,96.0,0.0,-32685288.45344465,96.0,False,True,False
metadata_qualt5_CONCAT,test-2019_test-2020,0.45,45.0,BM25,nDCG@10,97,0.4873823836823968,0.4803786526726963,-0.007003731009700353,-0.05,-0.02436911918411984,1000000.0,-0.0409346096168017,0.026927147597400992,0.1561177594125296,1.01588949372666,96.0,0.0,-58500823.053190246,96.0,False,True,False
metadata_qualt5_CONCAT,test-2019_test-2020,0.45,45.0,SPLADE,R@100,97,0.4689618970534333,0.3752224327828988,-0.09373946427053438,-0.05,-0.023448094852671665,1000000.0,-0.12108006200720345,-0.06639886653386531,0.9999991580499531,-5.10329974766263,96.0,0.0,-72602088.53956889,96.0,False,False,False
metadata_qualt5_CONCAT,test-2019_test-2020,0.45,45.0,SPLADE,RR@10,97,0.8618106692848961,0.86062019309442,-0.0011904761904761954,-0.05,-0.04309053346424481,1000000.0,-0.02551313327775837,0.023132180896805975,0.00046124403562821856,3.419484805554827,96.0,0.0,-81610504.4268376,96.0,True,True,True
metadata_qualt5_CONCAT,test-2019_test-2020,0.45,45.0,SPLADE,nDCG@10,97,0.5903063303445052,0.5639732125218387,-0.026333117822666507,-0.05,-0.029515316517225262,1000000.0,-0.0484624571723295,-0.004203778473003513,0.3879607339243055,0.28544071673652605,96.0,0.0,-89699214.8042627,96.0,False,True,False
metadata_qualt5_CONCAT,test-2019_test-2020,0.45,45.0,TAS-B,R@100,97,0.553444309695361,0.4290581741678834,-0.12438613552747754,-0.05,-0.02767221548476805,1000000.0,-0.1517573425403649,-0.09701492851459019,0.9999999998374403,-7.013779622544762,96.0,0.0,-72520899.69948868,96.0,False,False,False
metadata_qualt5_CONCAT,test-2019_test-2020,0.45,45.0,TAS-B,RR@10,97,0.9354933726067747,0.9447717231222386,0.009278350515463918,-0.05,-0.04677466863033874,1000000.0,-0.0070051562285603445,0.02556185725948818,3.8088427314672324e-10,6.83294853912214,96.0,0.0,-121901524.30416071,96.0,True,True,True
metadata_qualt5_CONCAT,test-2019_test-2020,0.45,45.0,TAS-B,nDCG@10,97,0.697936757957595,0.657502449550879,-0.04043430840671616,-0.05,-0.03489683789787975,1000000.0,-0.06278952428443227,-0.01807909252900005,0.6879688633498332,-0.4916880313628585,96.0,0.0,-88792897.48980403,96.0,False,False,False
metadata_qualt5_CONCAT,test-2019_test-2020,0.6,60.0,BM25,R@100,97,0.4769567428702133,0.336301569409601,-0.14065517346061238,-0.05,-0.023847837143510665,1000000.0,-0.17777187705340644,-0.10353846986781831,0.9999999942799016,-6.246802857411838,96.0,0.0,-53479549.59865295,96.0,False,False,False
metadata_qualt5_CONCAT,test-2019_test-2020,0.6,60.0,BM25,RR@10,97,0.7986786123384061,0.8108247422680411,0.012146129929635086,-0.05,-0.039933930616920306,1000000.0,-0.05006371975938524,0.07435597961865542,0.04991115941860762,1.6617642325977784,96.0,0.0,-31907877.88981716,96.0,True,True,False
metadata_qualt5_CONCAT,test-2019_test-2020,0.6,60.0,BM25,nDCG@10,97,0.4873823836823968,0.45571059330632124,-0.03167179037607552,-0.05,-0.02436911918411984,1000000.0,-0.06883430666431277,0.005490725912161723,0.6513226211219898,-0.39006206242524427,96.0,0.0,-53413615.99422471,96.0,False,False,False
metadata_qualt5_CONCAT,test-2019_test-2020,0.6,60.0,SPLADE,R@100,97,0.4689618970534333,0.3125511516525888,-0.15641074540084446,-0.05,-0.023448094852671665,1000000.0,-0.19128516266451512,-0.12153632813717379,0.999999999988472,-7.567976644950097,96.0,0.0,-56918072.83821453,96.0,False,False,False
metadata_qualt5_CONCAT,test-2019_test-2020,0.6,60.0,SPLADE,RR@10,97,0.8618106692848961,0.831786941580756,-0.030023727704140083,-0.05,-0.04309053346424481,1000000.0,-0.0739924767529753,0.013945021344695132,0.2783199896214128,0.5899054441331244,96.0,0.0,-45145345.593593396,96.0,False,True,False
metadata_qualt5_CONCAT,test-2019_test-2020,0.6,60.0,SPLADE,nDCG@10,97,0.5903063303445052,0.5245070244838617,-0.06579930586064354,-0.05,-0.029515316517225262,1000000.0,-0.09861399274442462,-0.03298461897686248,0.9847070498754724,-2.1948449443240614,96.0,0.0,-60490732.3715072,96.0,False,False,False
metadata_qualt5_CONCAT,test-2019_test-2020,0.6,60.0,TAS-B,R@100,97,0.553444309695361,0.3521527340718415,-0.2012915756235195,-0.05,-0.02767221548476805,1000000.0,-0.235328561956112,-0.16725458929092699,1.0,-10.125212105616688,96.0,0.0,-58318462.50121424,96.0,False,False,False
metadata_qualt5_CONCAT,test-2019_test-2020,0.6,60.0,TAS-B,RR@10,97,0.9354933726067747,0.920274914089347,-0.015218458517427593,-0.05,-0.04677466863033874,1000000.0,-0.04794898659483117,0.017512069559975987,0.029314454253988775,1.9137663119083426,96.0,0.0,-60646266.90547681,96.0,True,True,False
metadata_qualt5_CONCAT,test-2019_test-2020,0.6,60.0,TAS-B,nDCG@10,97,0.697936757957595,0.6074054775189041,-0.0905312804386912,-0.05,-0.03489683789787975,1000000.0,-0.1225817002405705,-0.05848086063681191,0.9995766577165105,-3.445617758111528,96.0,0.0,-61933182.264208555,96.0,False,False,False
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.15,15.0,BM25,R@100,97,0.4769567428702133,0.4632351789195793,-0.01372156395063402,-0.05,-0.023847837143510665,1000000.0,-0.02941686411371147,0.0019737362124434294,0.10169760454883238,1.2806695770892513,96.0,0.0,-126469982.61541387,96.0,False,True,False
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.15,15.0,BM25,RR@10,97,0.7986786123384061,0.8113770250368187,0.012698412698412698,-0.05,-0.039933930616920306,1000000.0,-0.04136214319552052,0.06675896859234592,0.028119978089952754,1.9325434974259077,96.0,0.0,-36717792.732642375,96.0,True,True,False
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.15,15.0,BM25,nDCG@10,97,0.4873823836823968,0.5038975321939496,0.016515148511552863,-0.05,-0.02436911918411984,1000000.0,-0.007873972932591358,0.040904269955697084,0.000621615236158612,3.3274929623932716,96.0,0.0,-81388100.97340748,96.0,True,True,True
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.15,15.0,SPLADE,R@100,97,0.4689618970534333,0.45177428719104323,-0.017187609862390034,-0.05,-0.023448094852671665,1000000.0,-0.02659215808860299,-0.007783061636177079,0.0947579711835964,1.3213781448477484,96.0,0.0,-211066422.10792005,96.0,False,True,False
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.15,15.0,SPLADE,RR@10,97,0.8618106692848961,0.8533055146457208,-0.008505154639175259,-0.05,-0.04309053346424481,1000000.0,-0.024263670834960917,0.0072533615566104,1.656049263088317e-05,4.356465642017729,96.0,0.0,-125962641.6441712,96.0,True,True,True
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.15,15.0,SPLADE,nDCG@10,97,0.5903063303445052,0.5805667273280677,-0.009739603016437497,-0.05,-0.029515316517225262,1000000.0,-0.020360265953258114,0.0008810599203831222,0.0001821868580754453,3.696048098118724,96.0,0.0,-186898345.4867271,96.0,True,True,True
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.15,15.0,TAS-B,R@100,97,0.553444309695361,0.5302146238719239,-0.023229685823437034,-0.05,-0.02767221548476805,1000000.0,-0.03269747895112535,-0.013761892695748722,0.1769902228214303,0.9314051925642779,96.0,0.0,-209656498.7078716,96.0,False,True,False
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.15,15.0,TAS-B,RR@10,97,0.9354933726067747,0.9396170839469808,0.004123711340206186,-0.05,-0.04677466863033874,1000000.0,-0.006331679236566049,0.01457910191697842,3.9356384821734694e-16,9.663195744052903,96.0,0.0,-189852716.5264749,96.0,True,True,True
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.15,15.0,TAS-B,nDCG@10,97,0.697936757957595,0.6953445153513883,-0.0025922426062069295,-0.05,-0.03489683789787975,1000000.0,-0.013729653342748522,0.008545168130334662,5.111363971413827e-08,5.757542427158547,96.0,0.0,-178226731.83488598,96.0,True,True,True
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.3,30.0,BM25,R@100,97,0.4769567428702133,0.43889598228374255,-0.03806076058647083,-0.05,-0.023847837143510665,1000000.0,-0.060009999544770654,-0.016111521628171,0.899118698263881,-1.2853488956435624,96.0,0.0,-90435226.06192385,96.0,False,False,False
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.3,30.0,BM25,RR@10,97,0.7986786123384061,0.7981222385861562,-0.0005563737522500367,-0.05,-0.039933930616920306,1000000.0,-0.06376057881342209,0.06264783130892201,0.10961007513274224,1.2366872192623948,96.0,0.0,-31405890.014979992,96.0,False,True,False
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.3,30.0,BM25,nDCG@10,97,0.4873823836823968,0.4955309606289416,0.008148576946544849,-0.05,-0.02436911918411984,1000000.0,-0.022175766566948203,0.0384729204600379,0.017925446077683437,2.1285577588112186,96.0,0.0,-65458442.47124382,96.0,True,True,True
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.3,30.0,SPLADE,R@100,97,0.4689618970534333,0.4204780148161086,-0.04848388223732455,-0.05,-0.023448094852671665,1000000.0,-0.06762394244192199,-0.029343822032727097,0.9945500820454077,-2.5964205260663324,96.0,0.0,-103708368.02770191,96.0,False,False,False
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.3,30.0,SPLADE,RR@10,97,0.8618106692848961,0.8627556864670267,0.0009450171821305808,-0.05,-0.04309053346424481,1000000.0,-0.023902234773939997,0.02579226913820116,0.0003332255722420182,3.5178891145477005,96.0,0.0,-79887478.6300145,96.0,True,True,True
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.3,30.0,SPLADE,nDCG@10,97,0.5903063303445052,0.577639686444579,-0.012666643899926238,-0.05,-0.029515316517225262,1000000.0,-0.02788968976448298,0.0025564019646305055,0.015214993023045149,2.1969552685463607,96.0,0.0,-130393375.5659026,96.0,True,True,True
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.3,30.0,TAS-B,R@100,97,0.553444309695361,0.49140869296717093,-0.06203561672818999,-0.05,-0.02767221548476805,1000000.0,-0.08233921885050036,-0.041732014605879615,0.9994394183788186,-3.359542407703379,96.0,0.0,-97765136.58576708,96.0,False,False,False
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.3,30.0,TAS-B,RR@10,97,0.9354933726067747,0.9396170839469808,0.004123711340206186,-0.05,-0.04677466863033874,1000000.0,-0.006331679236566049,0.01457910191697842,3.9356384821734694e-16,9.663195744052903,96.0,0.0,-189852716.5264749,96.0,True,True,True
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.3,30.0,TAS-B,nDCG@10,97,0.697936757957595,0.6768625625932121,-0.021074195364383163,-0.05,-0.03489683789787975,1000000.0,-0.0386875372762267,-0.00346085345253962,0.06128793820027352,1.5577809543595156,96.0,0.0,-112697769.86661597,96.0,False,True,False
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.45,45.0,BM25,R@100,97,0.4769567428702133,0.3909624890639387,-0.0859942538062747,-0.05,-0.023847837143510665,1000000.0,-0.11806127875607701,-0.0539272288564724,0.9998923573004506,-3.846931927316725,96.0,0.0,-61901111.35459419,96.0,False,False,False
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.45,45.0,BM25,RR@10,97,0.7986786123384061,0.8092047128129602,0.010526100474554087,-0.05,-0.039933930616920306,1000000.0,-0.05300061147553692,0.07405281242464509,0.05907751993087689,1.5766969043610415,96.0,0.0,-31246450.976344448,96.0,False,True,False
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.45,45.0,BM25,nDCG@10,97,0.4873823836823968,0.4823279274641096,-0.005054456218287137,-0.05,-0.02436911918411984,1000000.0,-0.03950985978850506,0.029400947351930787,0.1343031032293761,1.1127225049491587,96.0,0.0,-57610247.33083629,96.0,False,True,False
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.45,45.0,SPLADE,R@100,97,0.4689618970534333,0.373001603599478,-0.09596029345395517,-0.05,-0.023448094852671665,1000000.0,-0.12360772873694091,-0.06831285817096942,0.9999994519900873,-5.206109541261762,96.0,0.0,-71796334.15155351,96.0,False,False,False
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.45,45.0,SPLADE,RR@10,97,0.8618106692848961,0.8589469808541973,-0.002863688430698741,-0.05,-0.04309053346424481,1000000.0,-0.02738709266528778,0.0216597158038903,0.000780774458659982,3.2560592130742774,96.0,0.0,-80942445.76434755,96.0,True,True,True
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.45,45.0,SPLADE,nDCG@10,97,0.5903063303445052,0.5639976012271302,-0.026308729117375012,-0.05,-0.029515316517225262,1000000.0,-0.04715339601319599,-0.005464062221554031,0.3803784018999076,0.3053551162063367,96.0,0.0,-95227444.6828119,96.0,False,True,False
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.45,45.0,TAS-B,R@100,97,0.553444309695361,0.4286857837946192,-0.12475852590074184,-0.05,-0.02767221548476805,1000000.0,-0.15244422379347142,-0.09707282800801226,0.9999999997912479,-6.9608071209484095,96.0,0.0,-71697111.15340902,96.0,False,False,False
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.45,45.0,TAS-B,RR@10,97,0.9354933726067747,0.9473490427098674,0.011855670103092783,-0.05,-0.04677466863033874,1000000.0,-0.0035219607581079265,0.027233300964293494,1.1518030982456015e-11,7.568155564148052,96.0,0.0,-129082581.44016264,96.0,True,True,True
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.45,45.0,TAS-B,nDCG@10,97,0.697936757957595,0.6565124773653148,-0.041424280592280295,-0.05,-0.03489683789787975,1000000.0,-0.06290629026218711,-0.019942270922373474,0.7260843302578126,-0.6031498701424366,96.0,0.0,-92402173.9240831,96.0,False,False,False
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.6,60.0,BM25,R@100,97,0.4769567428702133,0.3392104723855037,-0.13774627048470964,-0.05,-0.023847837143510665,1000000.0,-0.17781105899016358,-0.0976814819792557,0.9999999155890665,-5.643025003350878,96.0,0.0,-49544366.98661201,96.0,False,False,False
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.6,60.0,BM25,RR@10,97,0.7986786123384061,0.8124856815578464,0.013807069219440355,-0.05,-0.039933930616920306,1000000.0,-0.05578949913847878,0.0834036375773595,0.0643116305110007,1.532762951939839,96.0,0.0,-28521295.38795483,96.0,False,True,False
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.6,60.0,BM25,nDCG@10,97,0.4873823836823968,0.4685520450429626,-0.018830338639434112,-0.05,-0.02436911918411984,1000000.0,-0.05575599000173117,0.018095312722862945,0.3832709628412663,0.2977440364786693,96.0,0.0,-53756244.66128479,96.0,False,True,False
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.6,60.0,SPLADE,R@100,97,0.4689618970534333,0.31454706985264536,-0.1544148272007878,-0.05,-0.023448094852671665,1000000.0,-0.19098573453760664,-0.11784391986396896,0.9999999998962318,-7.108571484136053,96.0,0.0,-54277696.7429404,96.0,False,False,False
metadata_qualt5_CONCAT-V2-FA-ck1,test-2019_test-2020,0.6,60.0,SPLADE,RR@10,97,0.8618106692848961,0.8294223531336932,-0.03238831615120276,-0.05,-0.04309053346424481,1000000.0,-0.08020697023896987,0.015430337936564356,0.328928611150885,0.444256198135419,96.0,0.0,-41510670.12839897,96.0,False,True,False
